"","ensembl_gene_id","hgnc_symbol"
"15436","ENSG00000248647",""
"15437","ENSG00000248648",""
"15438","ENSG00000248651","GCSHP1"
"15439","ENSG00000248652",""
"15440","ENSG00000248656",""
"15441","ENSG00000248663","LINC00992"
"15442","ENSG00000248664",""
"15443","ENSG00000248667",""
"15444","ENSG00000248668","OXCT1-AS1"
"15445","ENSG00000248673","LINC01331"
"15446","ENSG00000248674","RBBP4P6"
"15447","ENSG00000248676",""
"15448","ENSG00000248677","LINC02102"
"15449","ENSG00000248684","BIN2P2"
"15450","ENSG00000248687",""
"15451","ENSG00000248693","LINC02100"
"15452","ENSG00000248694",""
"15453","ENSG00000248696",""
"15454","ENSG00000248697","TOX4P1"
"15455","ENSG00000248699",""
"15456","ENSG00000248701",""
"15457","ENSG00000248708","LINC02144"
"15458","ENSG00000248709",""
"15459","ENSG00000248713","C4orf54"
"15460","ENSG00000248715",""
"15461","ENSG00000248716",""
"15462","ENSG00000248717","LINC02222"
"15463","ENSG00000248722","AK3P4"
"15464","ENSG00000248725",""
"15465","ENSG00000248727","LINC01948"
"15466","ENSG00000248729","MTCO1P30"
"15467","ENSG00000248730","EGFLAM-AS4"
"15468","ENSG00000248733",""
"15469","ENSG00000248734",""
"15470","ENSG00000248735","R3HDM2P1"
"15471","ENSG00000248736",""
"15472","ENSG00000248739",""
"15473","ENSG00000248740","LINC02428"
"15474","ENSG00000248745","NMNAT1P4"
"15475","ENSG00000248747",""
"15476","ENSG00000248748","MTND5P9"
"15477","ENSG00000248749",""
"15478","ENSG00000248750",""
"15479","ENSG00000248752",""
"15480","ENSG00000248753",""
"15481","ENSG00000248755",""
"15482","ENSG00000248757","LINC02115"
"15483","ENSG00000248758",""
"15484","ENSG00000248761",""
"15485","ENSG00000248764",""
"15486","ENSG00000248765","MTCYBP37"
"15487","ENSG00000248766",""
"15488","ENSG00000248769",""
"15489","ENSG00000248770",""
"15490","ENSG00000248771","SMIM31"
"15491","ENSG00000248774",""
"15492","ENSG00000248775",""
"15493","ENSG00000248778",""
"15494","ENSG00000248779",""
"15495","ENSG00000248781","PSMC1P4"
"15496","ENSG00000248783",""
"15497","ENSG00000248785","HIGD1AP14"
"15498","ENSG00000248789","LINC02118"
"15499","ENSG00000248791",""
"15500","ENSG00000248794",""
"15501","ENSG00000248795",""
"15502","ENSG00000248799",""
"15503","ENSG00000248802",""
"15504","ENSG00000248803",""
"15505","ENSG00000248809","LINC01095"
"15506","ENSG00000248810","LINC02432"
"15507","ENSG00000248813",""
"15508","ENSG00000248816",""
"15509","ENSG00000248817","PMPCAP1"
"15510","ENSG00000248820","DYNLL1P6"
"15511","ENSG00000248822","APOBEC3AP1"
"15512","ENSG00000248826","PCBP2P3"
"15513","ENSG00000248827",""
"15514","ENSG00000248834","MARK2P5"
"15515","ENSG00000248842",""
"15516","ENSG00000248846","LINC02065"
"15517","ENSG00000248853",""
"15518","ENSG00000248854","HNRNPH1P3"
"15519","ENSG00000248859","LINC01574"
"15520","ENSG00000248863",""
"15521","ENSG00000248867",""
"15522","ENSG00000248869","LINC02511"
"15523","ENSG00000248870",""
"15524","ENSG00000248872","LINC02431"
"15525","ENSG00000248873","SERBP1P6"
"15526","ENSG00000248874","C5orf17"
"15527","ENSG00000248876",""
"15528","ENSG00000248877","PGBD4P4"
"15529","ENSG00000248878",""
"15530","ENSG00000248880","ICE2P1"
"15531","ENSG00000248881",""
"15532","ENSG00000248884",""
"15533","ENSG00000248885",""
"15534","ENSG00000248890","HHIP-AS1"
"15535","ENSG00000248891",""
"15536","ENSG00000248898",""
"15537","ENSG00000248901","LINC01846"
"15538","ENSG00000248907","MTND2P33"
"15539","ENSG00000248908","LINC02239"
"15540","ENSG00000248909","HMGB1P21"
"15541","ENSG00000248912",""
"15542","ENSG00000248913","PHBP14"
"15543","ENSG00000248915","ACTR6P1"
"15544","ENSG00000248918",""
"15545","ENSG00000248921",""
"15546","ENSG00000248923","MTND5P11"
"15547","ENSG00000248924",""
"15548","ENSG00000248925",""
"15549","ENSG00000248927",""
"15550","ENSG00000248928",""
"15551","ENSG00000248929","HIGD1AP3"
"15552","ENSG00000248930","CHP1P1"
"15553","ENSG00000248931","MTCYBP40"
"15554","ENSG00000248935",""
"15555","ENSG00000248942","LINC01335"
"15556","ENSG00000248943",""
"15557","ENSG00000248949",""
"15558","ENSG00000248950","LDHBP3"
"15559","ENSG00000248951","MTCO2P32"
"15560","ENSG00000248955",""
"15561","ENSG00000248958","ZSWIM5P3"
"15562","ENSG00000248962",""
"15563","ENSG00000248965",""
"15564","ENSG00000248966","BCLAF1P1"
"15565","ENSG00000248967",""
"15566","ENSG00000248968",""
"15567","ENSG00000248969",""
"15568","ENSG00000248971","KRT8P46"
"15569","ENSG00000248973",""
"15570","ENSG00000248979","LAMTOR3P2"
"15571","ENSG00000248980","SPCS3-AS1"
"15572","ENSG00000248984",""
"15573","ENSG00000248988","PSME2P3"
"15574","ENSG00000248991",""
"15575","ENSG00000248994",""
"15576","ENSG00000248996",""
"15577","ENSG00000249000",""
"15578","ENSG00000249001",""
"15579","ENSG00000249002",""
"15580","ENSG00000249003","CLUHP4"
"15581","ENSG00000249004","PRMT5P1"
"15582","ENSG00000249008",""
"15583","ENSG00000249012",""
"15584","ENSG00000249013","FTH1P21"
"15585","ENSG00000249014","HMGN2P4"
"15586","ENSG00000249016",""
"15587","ENSG00000249017",""
"15588","ENSG00000249018","GAPDHP56"
"15589","ENSG00000249021",""
"15590","ENSG00000249022",""
"15591","ENSG00000249023",""
"15592","ENSG00000249026","CTNNA1P1"
"15593","ENSG00000249031","SUMO2P6"
"15594","ENSG00000249035","CLMAT3"
"15595","ENSG00000249038","AARS1P1"
"15596","ENSG00000249041",""
"15597","ENSG00000249042",""
"15598","ENSG00000249049",""
"15599","ENSG00000249052",""
"15600","ENSG00000249053",""
"15601","ENSG00000249055","TBCAP3"
"15602","ENSG00000249056",""
"15603","ENSG00000249057","MAST4-IT1"
"15604","ENSG00000249061",""
"15605","ENSG00000249065","PCNAP1"
"15606","ENSG00000249068",""
"15607","ENSG00000249069","LINC01033"
"15608","ENSG00000249071","EGFLAM-AS3"
"15609","ENSG00000249073","WSPAR"
"15610","ENSG00000249074","NDUFB2P1"
"15611","ENSG00000249082","C5orf66-AS1"
"15612","ENSG00000249084",""
"15613","ENSG00000249085",""
"15614","ENSG00000249089","AIG1P1"
"15615","ENSG00000249091",""
"15616","ENSG00000249092","PPIAP77"
"15617","ENSG00000249096","LINC02362"
"15618","ENSG00000249099",""
"15619","ENSG00000249100",""
"15620","ENSG00000249101",""
"15621","ENSG00000249102",""
"15622","ENSG00000249106",""
"15623","ENSG00000249109",""
"15624","ENSG00000249112",""
"15625","ENSG00000249114",""
"15626","ENSG00000249116","IRX4-AS1"
"15627","ENSG00000249119","MTND6P4"
"15628","ENSG00000249125",""
"15629","ENSG00000249127","MTND3P3"
"15630","ENSG00000249128","LINC02215"
"15631","ENSG00000249129","SUDS3P1"
"15632","ENSG00000249131","PSD2-AS1"
"15633","ENSG00000249135",""
"15634","ENSG00000249138",""
"15635","ENSG00000249140","PRDX2P3"
"15636","ENSG00000249142",""
"15637","ENSG00000249149",""
"15638","ENSG00000249150",""
"15639","ENSG00000249152","LNCPRESS2"
"15640","ENSG00000249153",""
"15641","ENSG00000249156","TAF11L12"
"15642","ENSG00000249157",""
"15643","ENSG00000249158","PCDHA11"
"15644","ENSG00000249159",""
"15645","ENSG00000249160","LINC02213"
"15646","ENSG00000249162","ADAM20P3"
"15647","ENSG00000249166",""
"15648","ENSG00000249167","SEMA6A-AS2"
"15649","ENSG00000249169",""
"15650","ENSG00000249171",""
"15651","ENSG00000249173","LINC01093"
"15652","ENSG00000249174",""
"15653","ENSG00000249175",""
"15654","ENSG00000249180",""
"15655","ENSG00000249183","SUMO2P4"
"15656","ENSG00000249184",""
"15657","ENSG00000249186",""
"15658","ENSG00000249191","UBE2V1P12"
"15659","ENSG00000249192","MTND3P25"
"15660","ENSG00000249193","HSPD1P5"
"15661","ENSG00000249198",""
"15662","ENSG00000249199",""
"15663","ENSG00000249200",""
"15664","ENSG00000249201",""
"15665","ENSG00000249203","LINC02224"
"15666","ENSG00000249206","GCNT1P2"
"15667","ENSG00000249215","NCOA4P4"
"15668","ENSG00000249226","SUCLG2P4"
"15669","ENSG00000249229","NAMPTP2"
"15670","ENSG00000249230","CDH12P2"
"15671","ENSG00000249236",""
"15672","ENSG00000249238","BCL9P1"
"15673","ENSG00000249239",""
"15674","ENSG00000249244",""
"15675","ENSG00000249245","NCOA4P3"
"15676","ENSG00000249247","MTCYBP17"
"15677","ENSG00000249249",""
"15678","ENSG00000249257",""
"15679","ENSG00000249259",""
"15680","ENSG00000249261",""
"15681","ENSG00000249262",""
"15682","ENSG00000249264","EEF1A1P9"
"15683","ENSG00000249266","MTHFD2P6"
"15684","ENSG00000249269",""
"15685","ENSG00000249270","KATNBL1P4"
"15686","ENSG00000249275",""
"15687","ENSG00000249276",""
"15688","ENSG00000249279","LINC02057"
"15689","ENSG00000249282",""
"15690","ENSG00000249283","ACTR3BP4"
"15691","ENSG00000249284",""
"15692","ENSG00000249285",""
"15693","ENSG00000249286","AMD1P3"
"15694","ENSG00000249287",""
"15695","ENSG00000249289",""
"15696","ENSG00000249293",""
"15697","ENSG00000249295",""
"15698","ENSG00000249297","LINC02174"
"15699","ENSG00000249301",""
"15700","ENSG00000249302","FTH1P24"
"15701","ENSG00000249304",""
"15702","ENSG00000249306","LINC01411"
"15703","ENSG00000249309",""
"15704","ENSG00000249311","TERF1P3"
"15705","ENSG00000249312","ARL2BPP4"
"15706","ENSG00000249317",""
"15707","ENSG00000249318",""
"15708","ENSG00000249326",""
"15709","ENSG00000249332","LINC02149"
"15710","ENSG00000249335",""
"15711","ENSG00000249338","HMGB1P47"
"15712","ENSG00000249343","LINC01333"
"15713","ENSG00000249349",""
"15714","ENSG00000249352","LINC02198"
"15715","ENSG00000249353","NPM1P27"
"15716","ENSG00000249359",""
"15717","ENSG00000249360","TOMM40P3"
"15718","ENSG00000249362","LINC02488"
"15719","ENSG00000249363",""
"15720","ENSG00000249364",""
"15721","ENSG00000249367","FABP5P12"
"15722","ENSG00000249372","ATP6V1G1P6"
"15723","ENSG00000249373",""
"15724","ENSG00000249378","LINC01060"
"15725","ENSG00000249380",""
"15726","ENSG00000249381","LINC00500"
"15727","ENSG00000249386","MTCO2P9"
"15728","ENSG00000249396","LINC02212"
"15729","ENSG00000249400","HMGB3P17"
"15730","ENSG00000249403",""
"15731","ENSG00000249404",""
"15732","ENSG00000249405",""
"15733","ENSG00000249409",""
"15734","ENSG00000249410","AK4P2"
"15735","ENSG00000249411",""
"15736","ENSG00000249412",""
"15737","ENSG00000249416",""
"15738","ENSG00000249418",""
"15739","ENSG00000249419",""
"15740","ENSG00000249421","ADAMTS19-AS1"
"15741","ENSG00000249425","LINC02477"
"15742","ENSG00000249426",""
"15743","ENSG00000249429",""
"15744","ENSG00000249433",""
"15745","ENSG00000249436",""
"15746","ENSG00000249437","NAIP"
"15747","ENSG00000249438","KRT18P45"
"15748","ENSG00000249439","HMGN1P14"
"15749","ENSG00000249444",""
"15750","ENSG00000249448","MTCO1P24"
"15751","ENSG00000249449","MRPL57P6"
"15752","ENSG00000249454","GZMAP1"
"15753","ENSG00000249458",""
"15754","ENSG00000249460","LINC02500"
"15755","ENSG00000249462","MLLT10P2"
"15756","ENSG00000249463",""
"15757","ENSG00000249464","LINC01091"
"15758","ENSG00000249465","RBMXP4"
"15759","ENSG00000249476",""
"15760","ENSG00000249478",""
"15761","ENSG00000249479",""
"15762","ENSG00000249483",""
"15763","ENSG00000249484","LINC01470"
"15764","ENSG00000249485","RBBP4P1"
"15765","ENSG00000249486",""
"15766","ENSG00000249490","LINC02146"
"15767","ENSG00000249491","EGFLAM-AS1"
"15768","ENSG00000249492",""
"15769","ENSG00000249494",""
"15770","ENSG00000249495",""
"15771","ENSG00000249500","LINC01179"
"15772","ENSG00000249503","HMGN1P16"
"15773","ENSG00000249504","PCDHA14"
"15774","ENSG00000249509","NEUROG2-AS1"
"15775","ENSG00000249513",""
"15776","ENSG00000249514","TMEM251P1"
"15777","ENSG00000249515","LINC02113"
"15778","ENSG00000249516","PRELID3BP6"
"15779","ENSG00000249518",""
"15780","ENSG00000249519","LINC01438"
"15781","ENSG00000249520",""
"15782","ENSG00000249521","LINC02114"
"15783","ENSG00000249525",""
"15784","ENSG00000249526",""
"15785","ENSG00000249532","MIR302CHG"
"15786","ENSG00000249539","MRPS36P2"
"15787","ENSG00000249541",""
"15788","ENSG00000249545","MCTP1-AS1"
"15789","ENSG00000249551","LINC02216"
"15790","ENSG00000249553","PPP2R2B-IT1"
"15791","ENSG00000249555","TMEM248P1"
"15792","ENSG00000249557","HSPD1P15"
"15793","ENSG00000249562",""
"15794","ENSG00000249568",""
"15795","ENSG00000249572",""
"15796","ENSG00000249577",""
"15797","ENSG00000249579",""
"15798","ENSG00000249582","RPL7L1P4"
"15799","ENSG00000249584","LINC02225"
"15800","ENSG00000249588",""
"15801","ENSG00000249593",""
"15802","ENSG00000249599","BMPR1B-DT"
"15803","ENSG00000249600",""
"15804","ENSG00000249601","LINC01187"
"15805","ENSG00000249604",""
"15806","ENSG00000249605",""
"15807","ENSG00000249607",""
"15808","ENSG00000249609",""
"15809","ENSG00000249610","ZNF474-AS1"
"15810","ENSG00000249613","LINC02173"
"15811","ENSG00000249614","LINC02503"
"15812","ENSG00000249616","CCNB3P1"
"15813","ENSG00000249617",""
"15814","ENSG00000249618","LINC02465"
"15815","ENSG00000249619","HMGN1P13"
"15816","ENSG00000249620","H3P18"
"15817","ENSG00000249621",""
"15818","ENSG00000249623","PALLD-AS1"
"15819","ENSG00000249627",""
"15820","ENSG00000249635",""
"15821","ENSG00000249637",""
"15822","ENSG00000249638",""
"15823","ENSG00000249639",""
"15824","ENSG00000249642",""
"15825","ENSG00000249647","C5orf66-AS2"
"15826","ENSG00000249650",""
"15827","ENSG00000249655",""
"15828","ENSG00000249661","TNRC18P1"
"15829","ENSG00000249662","LINC02218"
"15830","ENSG00000249664",""
"15831","ENSG00000249668","KRT18P56"
"15832","ENSG00000249669","CARMN"
"15833","ENSG00000249675",""
"15834","ENSG00000249679",""
"15835","ENSG00000249681","KRT19P3"
"15836","ENSG00000249684",""
"15837","ENSG00000249688",""
"15838","ENSG00000249689",""
"15839","ENSG00000249690",""
"15840","ENSG00000249692",""
"15841","ENSG00000249697",""
"15842","ENSG00000249698","MTCO3P9"
"15843","ENSG00000249708",""
"15844","ENSG00000249710",""
"15845","ENSG00000249713",""
"15846","ENSG00000249721",""
"15847","ENSG00000249722",""
"15848","ENSG00000249731",""
"15849","ENSG00000249736","LINC02242"
"15850","ENSG00000249737",""
"15851","ENSG00000249738",""
"15852","ENSG00000249740","OSMR-AS1"
"15853","ENSG00000249741",""
"15854","ENSG00000249742",""
"15855","ENSG00000249743",""
"15856","ENSG00000249744",""
"15857","ENSG00000249746",""
"15858","ENSG00000249747","LINC02374"
"15859","ENSG00000249748",""
"15860","ENSG00000249751","ECSCR"
"15861","ENSG00000249752",""
"15862","ENSG00000249754","NDUFB4P9"
"15863","ENSG00000249755",""
"15864","ENSG00000249761",""
"15865","ENSG00000249764",""
"15866","ENSG00000249768","HSPE1P10"
"15867","ENSG00000249770","MTND6P17"
"15868","ENSG00000249772",""
"15869","ENSG00000249774",""
"15870","ENSG00000249776",""
"15871","ENSG00000249777","SAP18P1"
"15872","ENSG00000249778","TRMT112P2"
"15873","ENSG00000249779",""
"15874","ENSG00000249781","LINC02112"
"15875","ENSG00000249782",""
"15876","ENSG00000249785","LINC02103"
"15877","ENSG00000249787",""
"15878","ENSG00000249791",""
"15879","ENSG00000249792",""
"15880","ENSG00000249795",""
"15881","ENSG00000249797","LINC02147"
"15882","ENSG00000249803",""
"15883","ENSG00000249806",""
"15884","ENSG00000249807",""
"15885","ENSG00000249808",""
"15886","ENSG00000249815",""
"15887","ENSG00000249818",""
"15888","ENSG00000249819",""
"15889","ENSG00000249825","THBS4-AS1"
"15890","ENSG00000249829",""
"15891","ENSG00000249830","LINC02162"
"15892","ENSG00000249834","PGBD4P3"
"15893","ENSG00000249835","VCAN-AS1"
"15894","ENSG00000249837",""
"15895","ENSG00000249842",""
"15896","ENSG00000249843",""
"15897","ENSG00000249847",""
"15898","ENSG00000249849",""
"15899","ENSG00000249850","KRT18P31"
"15900","ENSG00000249851","RPS27AP18"
"15901","ENSG00000249854","CDH18-AS1"
"15902","ENSG00000249855","EEF1A1P19"
"15903","ENSG00000249856",""
"15904","ENSG00000249857",""
"15905","ENSG00000249865",""
"15906","ENSG00000249875",""
"15907","ENSG00000249876",""
"15908","ENSG00000249877",""
"15909","ENSG00000249878",""
"15910","ENSG00000249881",""
"15911","ENSG00000249883",""
"15912","ENSG00000249885","ARHGEF38-IT1"
"15913","ENSG00000249888",""
"15914","ENSG00000249891","KRT19P6"
"15915","ENSG00000249894",""
"15916","ENSG00000249899",""
"15917","ENSG00000249901",""
"15918","ENSG00000249904",""
"15919","ENSG00000249908","BRD9P2"
"15920","ENSG00000249915","PDCD6"
"15921","ENSG00000249916",""
"15922","ENSG00000249919","FABP5P6"
"15923","ENSG00000249921",""
"15924","ENSG00000249924",""
"15925","ENSG00000249927",""
"15926","ENSG00000249928","UQCRBP3"
"15927","ENSG00000249934","NCOA4P2"
"15928","ENSG00000249937","LINC02223"
"15929","ENSG00000249941",""
"15930","ENSG00000249943",""
"15931","ENSG00000249944",""
"15932","ENSG00000249945",""
"15933","ENSG00000249947","XBP1P1"
"15934","ENSG00000249950",""
"15935","ENSG00000249951",""
"15936","ENSG00000249955",""
"15937","ENSG00000249958","CCT7P2"
"15938","ENSG00000249959",""
"15939","ENSG00000249963","EEF1A1P20"
"15940","ENSG00000249965","CDC42P4"
"15941","ENSG00000249966",""
"15942","ENSG00000249971",""
"15943","ENSG00000249973","CHCHD2P7"
"15944","ENSG00000249977",""
"15945","ENSG00000249981",""
"15946","ENSG00000249984",""
"15947","ENSG00000249990","MTCO2P24"
"15948","ENSG00000249994",""
"15949","ENSG00000249996","PPIC-AS1"
"15950","ENSG00000250001",""
"15951","ENSG00000250013","ZP3P1"
"15952","ENSG00000250015",""
"15953","ENSG00000250017",""
"15954","ENSG00000250020",""
"15955","ENSG00000250024",""
"15956","ENSG00000250025",""
"15957","ENSG00000250027",""
"15958","ENSG00000250032",""
"15959","ENSG00000250033","SLC7A11-AS1"
"15960","ENSG00000250034",""
"15961","ENSG00000250037",""
"15962","ENSG00000250042","LINC02514"
"15963","ENSG00000250043",""
"15964","ENSG00000250045","CBX3P3"
"15965","ENSG00000250046",""
"15966","ENSG00000250048","LINC00603"
"15967","ENSG00000250049",""
"15968","ENSG00000250053","RARRES2P4"
"15969","ENSG00000250056","LINC01018"
"15970","ENSG00000250057",""
"15971","ENSG00000250060",""
"15972","ENSG00000250062","MAPK10-AS1"
"15973","ENSG00000250066",""
"15974","ENSG00000250069",""
"15975","ENSG00000250071",""
"15976","ENSG00000250072","SH3TC2-DT"
"15977","ENSG00000250079",""
"15978","ENSG00000250080",""
"15979","ENSG00000250081",""
"15980","ENSG00000250082",""
"15981","ENSG00000250088",""
"15982","ENSG00000250095","NREP-AS1"
"15983","ENSG00000250099",""
"15984","ENSG00000250101",""
"15985","ENSG00000250102","LINC02377"
"15986","ENSG00000250103","PANCR"
"15987","ENSG00000250106","ANKRD33B-AS1"
"15988","ENSG00000250114",""
"15989","ENSG00000250118",""
"15990","ENSG00000250120","PCDHA10"
"15991","ENSG00000250122",""
"15992","ENSG00000250124",""
"15993","ENSG00000250126",""
"15994","ENSG00000250127","LINC02108"
"15995","ENSG00000250131",""
"15996","ENSG00000250138",""
"15997","ENSG00000250140",""
"15998","ENSG00000250141","LINC02276"
"15999","ENSG00000250144",""
"16000","ENSG00000250145",""
"16001","ENSG00000250148","KRT8P31"
"16002","ENSG00000250149",""
"16003","ENSG00000250150",""
"16004","ENSG00000250155",""
"16005","ENSG00000250156","LINC02060"
"16006","ENSG00000250158",""
"16007","ENSG00000250159",""
"16008","ENSG00000250162","CSNK1A1P3"
"16009","ENSG00000250164",""
"16010","ENSG00000250167",""
"16011","ENSG00000250173",""
"16012","ENSG00000250180",""
"16013","ENSG00000250182","EEF1A1P13"
"16014","ENSG00000250183",""
"16015","ENSG00000250185","RCC2P8"
"16016","ENSG00000250189",""
"16017","ENSG00000250191",""
"16018","ENSG00000250193",""
"16019","ENSG00000250194",""
"16020","ENSG00000250195",""
"16021","ENSG00000250197","HMGN1P15"
"16022","ENSG00000250198","LINC02199"
"16023","ENSG00000250200",""
"16024","ENSG00000250202",""
"16025","ENSG00000250205","YWHAEP4"
"16026","ENSG00000250213",""
"16027","ENSG00000250215","CIR1P2"
"16028","ENSG00000250219","LTV1P1"
"16029","ENSG00000250221","KRT8P32"
"16030","ENSG00000250222",""
"16031","ENSG00000250223","LINC01216"
"16032","ENSG00000250227","TRIM60P14"
"16033","ENSG00000250229",""
"16034","ENSG00000250234",""
"16035","ENSG00000250237",""
"16036","ENSG00000250240",""
"16037","ENSG00000250241",""
"16038","ENSG00000250242",""
"16039","ENSG00000250244",""
"16040","ENSG00000250247","SEPHS2P1"
"16041","ENSG00000250250",""
"16042","ENSG00000250252","LINC02430"
"16043","ENSG00000250253",""
"16044","ENSG00000250256",""
"16045","ENSG00000250258",""
"16046","ENSG00000250260",""
"16047","ENSG00000250263","LINC02509"
"16048","ENSG00000250266","LINC01612"
"16049","ENSG00000250272","TRMT112P1"
"16050","ENSG00000250273","PSMC1P5"
"16051","ENSG00000250274",""
"16052","ENSG00000250284",""
"16053","ENSG00000250289","VWA8P1"
"16054","ENSG00000250292",""
"16055","ENSG00000250293","CRYZP2"
